model_id,cycle,state_index,state,cycle_length,ly_weight,qaly_weight,cost_weight,qaly_discount_factor,cost_discount_factor,ly_discount_factor,include_discounted_ly
E,1,7,ESRD,0.25,0.25,0.17545,3868.840417537634,1.0086374459977134,1.0086374459977134,1.0086374459977134,1
E,1,8,ESRD+RRT,0.25,0.25,0.16295,6126.759249854417,1.0086374459977134,1.0086374459977134,1.0086374459977134,1
E,1,9,Transplant,0.25,0.25,0.16295,28366.318824200425,1.0086374459977134,1.0086374459977134,1.0086374459977134,1
E,1,10,Post-transplant,0.25,0.25,0.19290000000000002,2425.914515081316,1.0086374459977134,1.0086374459977134,1.0086374459977134,1
E,1,11,Dead (AKI),0.25,0.0,0.0,0.0,1.0086374459977134,1.0086374459977134,1.0086374459977134,1
E,1,12,Dead (other),0.25,0.0,0.0,0.0,1.0086374459977134,1.0086374459977134,1.0086374459977134,1
E,2,1,No event no NSAID,0.25,0.25,0.17795,803.7691767052629,1.0173494974687902,1.0173494974687902,1.0173494974687902,1
E,2,2,No event + NSAID,0.25,0.25,0.17795,794.6681785624058,1.0173494974687902,1.0173494974687902,1.0173494974687902,1
E,2,3,Primary care AKI,0.25,0.25,0.17210658197349687,873.0381452143279,1.0173494974687902,1.0173494974687902,1.0173494974687902,1
E,2,4,Secondary care AKI (no RRT),0.25,0.25,0.1570297831562808,4322.27555068557,1.0173494974687902,1.0173494974687902,1.0173494974687902,1
E,2,5,Secondary care AKI (with RRT),0.25,0.25,0.156071509144672,4800.290166919507,1.0173494974687902,1.0173494974687902,1.0173494974687902,1
E,2,6,Post-event CKD stage 3b-4,0.25,0.25,0.17795,803.7691767052629,1.0173494974687902,1.0173494974687902,1.0173494974687902,1
E,2,7,ESRD,0.25,0.25,0.17545,3868.840417537634,1.0173494974687902,1.0173494974687902,1.0173494974687902,1
E,2,8,ESRD+RRT,0.25,0.25,0.16295,6126.759249854417,1.0173494974687902,1.0173494974687902,1.0173494974687902,1
E,2,9,Transplant,0.25,0.25,0.16295,28366.318824200425,1.0173494974687902,1.0173494974687902,1.0173494974687902,1
E,2,10,Post-transplant,0.25,0.25,0.19290000000000002,2425.914515081316,1.0173494974687902,1.0173494974687902,1.0173494974687902,1
E,2,11,Dead (AKI),0.25,0.0,0.0,0.0,1.0173494974687902,1.0173494974687902,1.0173494974687902,1
E,2,12,Dead (other),0.25,0.0,0.0,0.0,1.0173494974687902,1.0173494974687902,1.0173494974687902,1
E,3,1,No event no NSAID,0.25,0.25,0.17795,803.7691767052629,1.0261367988139778,1.0261367988139778,1.0261367988139778,1
E,3,2,No event + NSAID,0.25,0.25,0.17795,794.6681785624058,1.0261367988139778,1.0261367988139778,1.0261367988139778,1
E,3,3,Primary care AKI,0.25,0.25,0.17210658197349687,873.0381452143279,1.0261367988139778,1.0261367988139778,1.0261367988139778,1
E,3,4,Secondary care AKI (no RRT),0.25,0.25,0.1570297831562808,4322.27555068557,1.0261367988139778,1.0261367988139778,1.0261367988139778,1
E,3,5,Secondary care AKI (with RRT),0.25,0.25,0.156071509144672,4800.290166919507,1.0261367988139778,1.0261367988139778,1.0261367988139778,1
E,3,6,Post-event CKD stage 3b-4,0.25,0.25,0.17795,803.7691767052629,1.0261367988139778,1.0261367988139778,1.0261367988139778,1
E,3,7,ESRD,0.25,0.25,0.17545,3868.840417537634,1.0261367988139778,1.0261367988139778,1.0261367988139778,1
E,3,8,ESRD+RRT,0.25,0.25,0.16295,6126.759249854417,1.0261367988139778,1.0261367988139778,1.0261367988139778,1
E,3,9,Transplant,0.25,0.25,0.16295,28366.318824200425,1.0261367988139778,1.0261367988139778,1.0261367988139778,1
E,3,10,Post-transplant,0.25,0.25,0.19290000000000002,2425.914515081316,1.0261367988139778,1.0261367988139778,1.0261367988139778,1
E,3,11,Dead (AKI),0.25,0.0,0.0,0.0,1.0261367988139778,1.0261367988139778,1.0261367988139778,1
E,3,12,Dead (other),0.25,0.0,0.0,0.0,1.0261367988139778,1.0261367988139778,1.0261367988139778,1
E,4,1,No event no NSAID,0.25,0.25,0.17795,803.7691767052629,1.035,1.035,1.035,1
E,4,2,No event + NSAID,0.25,0.25,0.17795,794.6681785624058,1.035,1.035,1.035,1
E,4,3,Primary care AKI,0.25,0.25,0.17210658197349687,873.0381452143279,1.035,1.035,1.035,1
E,4,4,Secondary care AKI (no RRT),0.25,0.25,0.1570297831562808,4322.27555068557,1.035,1.035,1.035,1
E,4,5,Secondary care AKI (with RRT),0.25,0.25,0.156071509144672,4800.290166919507,1.035,1.035,1.035,1
E,4,6,Post-event CKD stage 3b-4,0.25,0.25,0.17795,803.7691767052629,1.035,1.035,1.035,1
E,4,7,ESRD,0.25,0.25,0.17545,3868.840417537634,1.035,1.035,1.035,1
E,4,8,ESRD+RRT,0.25,0.25,0.16295,6126.759249854417,1.035,1.035,1.035,1
E,4,9,Transplant,0.25,0.25,0.16295,28366.318824200425,1.035,1.035,1.035,1
E,4,10,Post-transplant,0.25,0.25,0.19290000000000002,2425.914515081316,1.035,1.035,1.035,1
E,4,11,Dead (AKI),0.25,0.0,0.0,0.0,1.035,1.035,1.035,1
E,4,12,Dead (other),0.25,0.0,0.0,0.0,1.035,1.035,1.035,1
E,5,1,No event no NSAID,0.25,0.25,0.17795,803.7691767052629,1.0439397566076332,1.0439397566076332,1.0439397566076332,1
E,5,2,No event + NSAID,0.25,0.25,0.17795,794.6681785624058,1.0439397566076332,1.0439397566076332,1.0439397566076332,1
E,5,3,Primary care AKI,0.25,0.25,0.17210658197349687,873.0381452143279,1.0439397566076332,1.0439397566076332,1.0439397566076332,1
E,5,4,Secondary care AKI (no RRT),0.25,0.25,0.1570297831562808,4322.27555068557,1.0439397566076332,1.0439397566076332,1.0439397566076332,1
E,5,5,Secondary care AKI (with RRT),0.25,0.25,0.156071509144672,4800.290166919507,1.0439397566076332,1.0439397566076332,1.0439397566076332,1
E,5,6,Post-event CKD stage 3b-4,0.25,0.25,0.17795,803.7691767052629,1.0439397566076332,1.0439397566076332,1.0439397566076332,1
E,5,7,ESRD,0.25,0.25,0.17545,3868.840417537634,1.0439397566076332,1.0439397566076332,1.0439397566076332,1
E,5,8,ESRD+RRT,0.25,0.25,0.16295,6126.759249854417,1.0439397566076332,1.0439397566076332,1.0439397566076332,1
E,5,9,Transplant,0.25,0.25,0.16295,28366.318824200425,1.0439397566076332,1.0439397566076332,1.0439397566076332,1
E,5,10,Post-transplant,0.25,0.25,0.19290000000000002,2425.914515081316,1.0439397566076332,1.0439397566076332,1.0439397566076332,1
E,5,11,Dead (AKI),0.25,0.0,0.0,0.0,1.0439397566076332,1.0439397566076332,1.0439397566076332,1
E,5,12,Dead (other),0.25,0.0,0.0,0.0,1.0439397566076332,1.0439397566076332,1.0439397566076332,1
E,6,1,No event no NSAID,0.25,0.25,0.17795,803.7691767052629,1.0529567298801978,1.0529567298801978,1.0529567298801978,1
E,6,2,No event + NSAID,0.25,0.25,0.17795,794.6681785624058,1.0529567298801978,1.0529567298801978,1.0529567298801978,1
E,6,3,Primary care AKI,0.25,0.25,0.17210658197349687,873.0381452143279,1.0529567298801978,1.0529567298801978,1.0529567298801978,1
E,6,4,Secondary care AKI (no RRT),0.25,0.25,0.1570297831562808,4322.27555068557,1.0529567298801978,1.0529567298801978,1.0529567298801978,1
E,6,5,Secondary care AKI (with RRT),0.25,0.25,0.156071509144672,4800.290166919507,1.0529567298801978,1.0529567298801978,1.0529567298801978,1
E,6,6,Post-event CKD stage 3b-4,0.25,0.25,0.17795,803.7691767052629,1.0529567298801978,1.0529567298801978,1.0529567298801978,1
E,6,7,ESRD,0.25,0.25,0.17545,3868.840417537634,1.0529567298801978,1.0529567298801978,1.0529567298801978,1
E,6,8,ESRD+RRT,0.25,0.25,0.16295,6126.759249854417,1.0529567298801978,1.0529567298801978,1.0529567298801978,1
E,6,9,Transplant,0.25,0.25,0.16295,28366.318824200425,1.0529567298801978,1.0529567298801978,1.0529567298801978,1
E,6,10,Post-transplant,0.25,0.25,0.19290000000000002,2425.914515081316,1.0529567298801978,1.0529567298801978,1.0529567298801978,1
E,6,11,Dead (AKI),0.25,0.0,0.0,0.0,1.0529567298801978,1.0529567298801978,1.0529567298801978,1
E,6,12,Dead (other),0.25,0.0,0.0,0.0,1.0529567298801978,1.0529567298801978,1.0529567298801978,1
E,7,1,No event no NSAID,0.25,0.25,0.17795,803.7691767052629,1.062051586772467,1.062051586772467,1.062051586772467,1
E,7,2,No event + NSAID,0.25,0.25,0.17795,794.6681785624058,1.062051586772467,1.062051586772467,1.062051586772467,1
E,7,3,Primary care AKI,0.25,0.25,0.17210658197349687,873.0381452143279,1.062051586772467,1.062051586772467,1.062051586772467,1
E,7,4,Secondary care AKI (no RRT),0.25,0.25,0.1570297831562808,4322.27555068557,1.062051586772467,1.062051586772467,1.062051586772467,1
E,7,5,Secondary care AKI (with RRT),0.25,0.25,0.156071509144672,4800.290166919507,1.062051586772467,1.062051586772467,1.062051586772467,1
E,7,6,Post-event CKD stage 3b-4,0.25,0.25,0.17795,803.7691767052629,1.062051586772467,1.062051586772467,1.062051586772467,1
E,7,7,ESRD,0.25,0.25,0.17545,3868.840417537634,1.062051586772467,1.062051586772467,1.062051586772467,1
E,7,8,ESRD+RRT,0.25,0.25,0.16295,6126.759249854417,1.062051586772467,1.062051586772467,1.062051586772467,1
E,7,9,Transplant,0.25,0.25,0.16295,28366.318824200425,1.062051586772467,1.062051586772467,1.062051586772467,1
E,7,10,Post-transplant,0.25,0.25,0.19290000000000002,2425.914515081316,1.062051586772467,1.062051586772467,1.062051586772467,1
E,7,11,Dead (AKI),0.25,0.0,0.0,0.0,1.062051586772467,1.062051586772467,1.062051586772467,1
E,7,12,Dead (other),0.25,0.0,0.0,0.0,1.062051586772467,1.062051586772467,1.062051586772467,1
E,8,1,No event no NSAID,0.25,0.25,0.17795,803.7691767052629,1.0712249999999999,1.0712249999999999,1.0712249999999999,1
E,8,2,No event + NSAID,0.25,0.25,0.17795,794.6681785624058,1.0712249999999999,1.0712249999999999,1.0712249999999999,1
E,8,3,Primary care AKI,0.25,0.25,0.17210658197349687,873.0381452143279,1.0712249999999999,1.0712249999999999,1.0712249999999999,1
E,8,4,Secondary care AKI (no RRT),0.25,0.25,0.1570297831562808,4322.27555068557,1.0712249999999999,1.0712249999999999,1.0712249999999999,1
E,8,5,Secondary care AKI (with RRT),0.25,0.25,0.156071509144672,4800.290166919507,1.0712249999999999,1.0712249999999999,1.0712249999999999,1
E,8,6,Post-event CKD stage 3b-4,0.25,0.25,0.17795,803.7691767052629,1.0712249999999999,1.0712249999999999,1.0712249999999999,1
E,8,7,ESRD,0.25,0.25,0.17545,3868.840417537634,1.0712249999999999,1.0712249999999999,1.0712249999999999,1
E,8,8,ESRD+RRT,0.25,0.25,0.16295,6126.759249854417,1.0712249999999999,1.0712249999999999,1.0712249999999999,1
E,8,9,Transplant,0.25,0.25,0.16295,28366.318824200425,1.0712249999999999,1.0712249999999999,1.0712249999999999,1
E,8,10,Post-transplant,0.25,0.25,0.19290000000000002,2425.914515081316,1.0712249999999999,1.0712249999999999,1.0712249999999999,1
E,8,11,Dead (AKI),0.25,0.0,0.0,0.0,1.0712249999999999,1.0712249999999999,1.0712249999999999,1
E,8,12,Dead (other),0.25,0.0,0.0,0.0,1.0712249999999999,1.0712249999999999,1.0712249999999999,1
E,9,1,No event no NSAID,0.25,0.25,0.17795,803.7691767052629,1.0804776480889005,1.0804776480889005,1.0804776480889005,1
E,9,2,No event + NSAID,0.25,0.25,0.17795,794.6681785624058,1.0804776480889005,1.0804776480889005,1.0804776480889005,1
E,9,3,Primary care AKI,0.25,0.25,0.17210658197349687,873.0381452143279,1.0804776480889005,1.0804776480889005,1.0804776480889005,1
E,9,4,Secondary care AKI (no RRT),0.25,0.25,0.1570297831562808,4322.27555068557,1.0804776480889005,1.0804776480889005,1.0804776480889005,1
E,9,5,Secondary care AKI (with RRT),0.25,0.25,0.156071509144672,4800.290166919507,1.0804776480889005,1.0804776480889005,1.0804776480889005,1
E,9,6,Post-event CKD stage 3b-4,0.25,0.25,0.17795,803.7691767052629,1.0804776480889005,1.0804776480889005,1.0804776480889005,1
E,9,7,ESRD,0.25,0.25,0.17545,3868.840417537634,1.0804776480889005,1.0804776480889005,1.0804776480889005,1
E,9,8,ESRD+RRT,0.25,0.25,0.16295,6126.759249854417,1.0804776480889005,1.0804776480889005,1.0804776480889005,1
E,9,9,Transplant,0.25,0.25,0.16295,28366.318824200425,1.0804776480889005,1.0804776480889005,1.0804776480889005,1
E,9,10,Post-transplant,0.25,0.25,0.19290000000000002,2425.914515081316,1.0804776480889005,1.0804776480889005,1.0804776480889005,1
E,9,11,Dead (AKI),0.25,0.0,0.0,0.0,1.0804776480889005,1.0804776480889005,1.0804776480889005,1
E,9,12,Dead (other),0.25,0.0,0.0,0.0,1.0804776480889005,1.0804776480889005,1.0804776480889005,1
E,10,1,No event no NSAID,0.25,0.25,0.17795,803.7691767052629,1.0898102154260045,1.0898102154260045,1.0898102154260045,1
E,10,2,No event + NSAID,0.25,0.25,0.17795,794.6681785624058,1.0898102154260045,1.0898102154260045,1.0898102154260045,1
E,10,3,Primary care AKI,0.25,0.25,0.17210658197349687,873.0381452143279,1.0898102154260045,1.0898102154260045,1.0898102154260045,1
E,10,4,Secondary care AKI (no RRT),0.25,0.25,0.1570297831562808,4322.27555068557,1.0898102154260045,1.0898102154260045,1.0898102154260045,1
E,10,5,Secondary care AKI (with RRT),0.25,0.25,0.156071509144672,4800.290166919507,1.0898102154260045,1.0898102154260045,1.0898102154260045,1
E,10,6,Post-event CKD stage 3b-4,0.25,0.25,0.17795,803.7691767052629,1.0898102154260045,1.0898102154260045,1.0898102154260045,1
E,10,7,ESRD,0.25,0.25,0.17545,3868.840417537634,1.0898102154260045,1.0898102154260045,1.0898102154260045,1
E,10,8,ESRD+RRT,0.25,0.25,0.16295,6126.759249854417,1.0898102154260045,1.0898102154260045,1.0898102154260045,1
E,10,9,Transplant,0.25,0.25,0.16295,28366.318824200425,1.0898102154260045,1.0898102154260045,1.0898102154260045,1
E,10,10,Post-transplant,0.25,0.25,0.19290000000000002,2425.914515081316,1.0898102154260045,1.0898102154260045,1.0898102154260045,1
E,10,11,Dead (AKI),0.25,0.0,0.0,0.0,1.0898102154260045,1.0898102154260045,1.0898102154260045,1
E,10,12,Dead (other),0.25,0.0,0.0,0.0,1.0898102154260045,1.0898102154260045,1.0898102154260045,1
E,11,1,No event no NSAID,0.25,0.25,0.17795,803.7691767052629,1.0992233923095032,1.0992233923095032,1.0992233923095032,1
E,11,2,No event + NSAID,0.25,0.25,0.17795,794.6681785624058,1.0992233923095032,1.0992233923095032,1.0992233923095032,1
E,11,3,Primary care AKI,0.25,0.25,0.17210658197349687,873.0381452143279,1.0992233923095032,1.0992233923095032,1.0992233923095032,1
E,11,4,Secondary care AKI (no RRT),0.25,0.25,0.1570297831562808,4322.27555068557,1.0992233923095032,1.0992233923095032,1.0992233923095032,1
E,11,5,Secondary care AKI (with RRT),0.25,0.25,0.156071509144672,4800.290166919507,1.0992233923095032,1.0992233923095032,1.0992233923095032,1
E,11,6,Post-event CKD stage 3b-4,0.25,0.25,0.17795,803.7691767052629,1.0992233923095032,1.0992233923095032,1.0992233923095032,1
E,11,7,ESRD,0.25,0.25,0.17545,3868.840417537634,1.0992233923095032,1.0992233923095032,1.0992233923095032,1
E,11,8,ESRD+RRT,0.25,0.25,0.16295,6126.759249854417,1.0992233923095032,1.0992233923095032,1.0992233923095032,1
E,11,9,Transplant,0.25,0.25,0.16295,28366.318824200425,1.0992233923095032,1.0992233923095032,1.0992233923095032,1
E,11,10,Post-transplant,0.25,0.25,0.19290000000000002,2425.914515081316,1.0992233923095032,1.0992233923095032,1.0992233923095032,1
E,11,11,Dead (AKI),0.25,0.0,0.0,0.0,1.0992233923095032,1.0992233923095032,1.0992233923095032,1
E,11,12,Dead (other),0.25,0.0,0.0,0.0,1.0992233923095032,1.0992233923095032,1.0992233923095032,1
E,12,1,No event no NSAID,0.25,0.25,0.17795,803.7691767052629,1.1087178749999997,1.1087178749999997,1.1087178749999997,1
E,12,2,No event + NSAID,0.25,0.25,0.17795,794.6681785624058,1.1087178749999997,1.1087178749999997,1.1087178749999997,1
E,12,3,Primary care AKI,0.25,0.25,0.17210658197349687,873.0381452143279,1.1087178749999997,1.1087178749999997,1.1087178749999997,1
E,12,4,Secondary care AKI (no RRT),0.25,0.25,0.1570297831562808,4322.27555068557,1.1087178749999997,1.1087178749999997,1.1087178749999997,1
E,12,5,Secondary care AKI (with RRT),0.25,0.25,0.156071509144672,4800.290166919507,1.1087178749999997,1.1087178749999997,1.1087178749999997,1
E,12,6,Post-event CKD stage 3b-4,0.25,0.25,0.17795,803.7691767052629,1.1087178749999997,1.1087178749999997,1.1087178749999997,1
E,12,7,ESRD,0.25,0.25,0.17545,3868.840417537634,1.1087178749999997,1.1087178749999997,1.1087178749999997,1
E,12,8,ESRD+RRT,0.25,0.25,0.16295,6126.759249854417,1.1087178749999997,1.1087178749999997,1.1087178749999997,1
E,12,9,Transplant,0.25,0.25,0.16295,28366.318824200425,1.1087178749999997,1.1087178749999997,1.1087178749999997,1
E,12,10,Post-transplant,0.25,0.25,0.19290000000000002,2425.914515081316,1.1087178749999997,1.1087178749999997,1.1087178749999997,1
E,12,11,Dead (AKI),0.25,0.0,0.0,0.0,1.1087178749999997,1.1087178749999997,1.1087178749999997,1
E,12,12,Dead (other),0.25,0.0,0.0,0.0,1.1087178749999997,1.1087178749999997,1.1087178749999997,1
E,13,1,No event no NSAID,0.25,0.25,0.17795,803.7691767052629,1.1182943657720117,1.1182943657720117,1.1182943657720117,1
E,13,2,No event + NSAID,0.25,0.25,0.17795,794.6681785624058,1.1182943657720117,1.1182943657720117,1.1182943657720117,1
E,13,3,Primary care AKI,0.25,0.25,0.17210658197349687,873.0381452143279,1.1182943657720117,1.1182943657720117,1.1182943657720117,1
E,13,4,Secondary care AKI (no RRT),0.25,0.25,0.1570297831562808,4322.27555068557,1.1182943657720117,1.1182943657720117,1.1182943657720117,1
E,13,5,Secondary care AKI (with RRT),0.25,0.25,0.156071509144672,4800.290166919507,1.1182943657720117,1.1182943657720117,1.1182943657720117,1
E,13,6,Post-event CKD stage 3b-4,0.25,0.25,0.17795,803.7691767052629,1.1182943657720117,1.1182943657720117,1.1182943657720117,1
E,13,7,ESRD,0.25,0.25,0.17545,3868.840417537634,1.1182943657720117,1.1182943657720117,1.1182943657720117,1
E,13,8,ESRD+RRT,0.25,0.25,0.16295,6126.759249854417,1.1182943657720117,1.1182943657720117,1.1182943657720117,1
E,13,9,Transplant,0.25,0.25,0.16295,28366.318824200425,1.1182943657720117,1.1182943657720117,1.1182943657720117,1
E,13,10,Post-transplant,0.25,0.25,0.19290000000000002,2425.914515081316,1.1182943657720117,1.1182943657720117,1.1182943657720117,1
E,13,11,Dead (AKI),0.25,0.0,0.0,0.0,1.1182943657720117,1.1182943657720117,1.1182943657720117,1
E,13,12,Dead (other),0.25,0.0,0.0,0.0,1.1182943657720117,1.1182943657720117,1.1182943657720117,1
E,14,1,No event no NSAID,0.25,0.25,0.17795,803.7691767052629,1.1279535729659147,1.1279535729659147,1.1279535729659147,1
E,14,2,No event + NSAID,0.25,0.25,0.17795,794.6681785624058,1.1279535729659147,1.1279535729659147,1.1279535729659147,1
E,14,3,Primary care AKI,0.25,0.25,0.17210658197349687,873.0381452143279,1.1279535729659147,1.1279535729659147,1.1279535729659147,1
E,14,4,Secondary care AKI (no RRT),0.25,0.25,0.1570297831562808,4322.27555068557,1.1279535729659147,1.1279535729659147,1.1279535729659147,1
E,14,5,Secondary care AKI (with RRT),0.25,0.25,0.156071509144672,4800.290166919507,1.1279535729659147,1.1279535729659147,1.1279535729659147,1
E,14,6,Post-event CKD stage 3b-4,0.25,0.25,0.17795,803.7691767052629,1.1279535729659147,1.1279535729659147,1.1279535729659147,1
E,14,7,ESRD,0.25,0.25,0.17545,3868.840417537634,1.1279535729659147,1.1279535729659147,1.1279535729659147,1
E,14,8,ESRD+RRT,0.25,0.25,0.16295,6126.759249854417,1.1279535729659147,1.1279535729659147,1.1279535729659147,1
E,14,9,Transplant,0.25,0.25,0.16295,28366.318824200425,1.1279535729659147,1.1279535729659147,1.1279535729659147,1
E,14,10,Post-transplant,0.25,0.25,0.19290000000000002,2425.914515081316,1.1279535729659147,1.1279535729659147,1.1279535729659147,1
E,14,11,Dead (AKI),0.25,0.0,0.0,0.0,1.1279535729659147,1.1279535729659147,1.1279535729659147,1
E,14,12,Dead (other),0.25,0.0,0.0,0.0,1.1279535729659147,1.1279535729659147,1.1279535729659147,1
E,15,1,No event no NSAID,0.25,0.25,0.17795,803.7691767052629,1.1376962110403357,1.1376962110403357,1.1376962110403357,1
E,15,2,No event + NSAID,0.25,0.25,0.17795,794.6681785624058,1.1376962110403357,1.1376962110403357,1.1376962110403357,1
E,15,3,Primary care AKI,0.25,0.25,0.17210658197349687,873.0381452143279,1.1376962110403357,1.1376962110403357,1.1376962110403357,1
E,15,4,Secondary care AKI (no RRT),0.25,0.25,0.1570297831562808,4322.27555068557,1.1376962110403357,1.1376962110403357,1.1376962110403357,1
E,15,5,Secondary care AKI (with RRT),0.25,0.25,0.156071509144672,4800.290166919507,1.1376962110403357,1.1376962110403357,1.1376962110403357,1
E,15,6,Post-event CKD stage 3b-4,0.25,0.25,0.17795,803.7691767052629,1.1376962110403357,1.1376962110403357,1.1376962110403357,1
E,15,7,ESRD,0.25,0.25,0.17545,3868.840417537634,1.1376962110403357,1.1376962110403357,1.1376962110403357,1
E,15,8,ESRD+RRT,0.25,0.25,0.16295,6126.759249854417,1.1376962110403357,1.1376962110403357,1.1376962110403357,1
E,15,9,Transplant,0.25,0.25,0.16295,28366.318824200425,1.1376962110403357,1.1376962110403357,1.1376962110403357,1
E,15,10,Post-transplant,0.25,0.25,0.19290000000000002,2425.914515081316,1.1376962110403357,1.1376962110403357,1.1376962110403357,1
E,15,11,Dead (AKI),0.25,0.0,0.0,0.0,1.1376962110403357,1.1376962110403357,1.1376962110403357,1
E,15,12,Dead (other),0.25,0.0,0.0,0.0,1.1376962110403357,1.1376962110403357,1.1376962110403357,1
E,16,1,No event no NSAID,0.25,0.25,0.17795,803.7691767052629,1.1475230006249997,1.1475230006249997,1.1475230006249997,1
E,16,2,No event + NSAID,0.25,0.25,0.17795,794.6681785624058,1.1475230006249997,1.1475230006249997,1.1475230006249997,1
E,16,3,Primary care AKI,0.25,0.25,0.17210658197349687,873.0381452143279,1.1475230006249997,1.1475230006249997,1.1475230006249997,1
E,16,4,Secondary care AKI (no RRT),0.25,0.25,0.1570297831562808,4322.27555068557,1.1475230006249997,1.1475230006249997,1.1475230006249997,1
E,16,5,Secondary care AKI (with RRT),0.25,0.25,0.156071509144672,4800.290166919507,1.1475230006249997,1.1475230006249997,1.1475230006249997,1
E,16,6,Post-event CKD stage 3b-4,0.25,0.25,0.17795,803.7691767052629,1.1475230006249997,1.1475230006249997,1.1475230006249997,1
E,16,7,ESRD,0.25,0.25,0.17545,3868.840417537634,1.1475230006249997,1.1475230006249997,1.1475230006249997,1
E,16,8,ESRD+RRT,0.25,0.25,0.16295,6126.759249854417,1.1475230006249997,1.1475230006249997,1.1475230006249997,1
E,16,9,Transplant,0.25,0.25,0.16295,28366.318824200425,1.1475230006249997,1.1475230006249997,1.1475230006249997,1
E,16,10,Post-transplant,0.25,0.25,0.19290000000000002,2425.914515081316,1.1475230006249997,1.1475230006249997,1.1475230006249997,1
E,16,11,Dead (AKI),0.25,0.0,0.0,0.0,1.1475230006249997,1.1475230006249997,1.1475230006249997,1
E,16,12,Dead (other),0.25,0.0,0.0,0.0,1.1475230006249997,1.1475230006249997,1.1475230006249997,1
E,17,1,No event no NSAID,0.25,0.25,0.17795,803.7691767052629,1.1574346685740322,1.1574346685740322,1.1574346685740322,1
E,17,2,No event + NSAID,0.25,0.25,0.17795,794.6681785624058,1.1574346685740322,1.1574346685740322,1.1574346685740322,1
E,17,3,Primary care AKI,0.25,0.25,0.17210658197349687,873.0381452143279,1.1574346685740322,1.1574346685740322,1.1574346685740322,1
E,17,4,Secondary care AKI (no RRT),0.25,0.25,0.1570297831562808,4322.27555068557,1.1574346685740322,1.1574346685740322,1.1574346685740322,1
E,17,5,Secondary care AKI (with RRT),0.25,0.25,0.156071509144672,4800.290166919507,1.1574346685740322,1.1574346685740322,1.1574346685740322,1
E,17,6,Post-event CKD stage 3b-4,0.25,0.25,0.17795,803.7691767052629,1.1574346685740322,1.1574346685740322,1.1574346685740322,1
E,17,7,ESRD,0.25,0.25,0.17545,3868.840417537634,1.1574346685740322,1.1574346685740322,1.1574346685740322,1
E,17,8,ESRD+RRT,0.25,0.25,0.16295,6126.759249854417,1.1574346685740322,1.1574346685740322,1.1574346685740322,1
E,17,9,Transplant,0.25,0.25,0.16295,28366.318824200425,1.1574346685740322,1.1574346685740322,1.1574346685740322,1
E,17,10,Post-transplant,0.25,0.25,0.19290000000000002,2425.914515081316,1.1574346685740322,1.1574346685740322,1.1574346685740322,1
E,17,11,Dead (AKI),0.25,0.0,0.0,0.0,1.1574346685740322,1.1574346685740322,1.1574346685740322,1
E,17,12,Dead (other),0.25,0.0,0.0,0.0,1.1574346685740322,1.1574346685740322,1.1574346685740322,1
E,18,1,No event no NSAID,0.25,0.25,0.17795,803.7691767052629,1.1674319480197215,1.1674319480197215,1.1674319480197215,1
E,18,2,No event + NSAID,0.25,0.25,0.17795,794.6681785624058,1.1674319480197215,1.1674319480197215,1.1674319480197215,1
E,18,3,Primary care AKI,0.25,0.25,0.17210658197349687,873.0381452143279,1.1674319480197215,1.1674319480197215,1.1674319480197215,1
E,18,4,Secondary care AKI (no RRT),0.25,0.25,0.1570297831562808,4322.27555068557,1.1674319480197215,1.1674319480197215,1.1674319480197215,1
E,18,5,Secondary care AKI (with RRT),0.25,0.25,0.156071509144672,4800.290166919507,1.1674319480197215,1.1674319480197215,1.1674319480197215,1
E,18,6,Post-event CKD stage 3b-4,0.25,0.25,0.17795,803.7691767052629,1.1674319480197215,1.1674319480197215,1.1674319480197215,1
E,18,7,ESRD,0.25,0.25,0.17545,3868.840417537634,1.1674319480197215,1.1674319480197215,1.1674319480197215,1
E,18,8,ESRD+RRT,0.25,0.25,0.16295,6126.759249854417,1.1674319480197215,1.1674319480197215,1.1674319480197215,1
E,18,9,Transplant,0.25,0.25,0.16295,28366.318824200425,1.1674319480197215,1.1674319480197215,1.1674319480197215,1
E,18,10,Post-transplant,0.25,0.25,0.19290000000000002,2425.914515081316,1.1674319480197215,1.1674319480197215,1.1674319480197215,1
E,18,11,Dead (AKI),0.25,0.0,0.0,0.0,1.1674319480197215,1.1674319480197215,1.1674319480197215,1
E,18,12,Dead (other),0.25,0.0,0.0,0.0,1.1674319480197215,1.1674319480197215,1.1674319480197215,1
E,19,1,No event no NSAID,0.25,0.25,0.17795,803.7691767052629,1.1775155784267473,1.1775155784267473,1.1775155784267473,1
E,19,2,No event + NSAID,0.25,0.25,0.17795,794.6681785624058,1.1775155784267473,1.1775155784267473,1.1775155784267473,1
E,19,3,Primary care AKI,0.25,0.25,0.17210658197349687,873.0381452143279,1.1775155784267473,1.1775155784267473,1.1775155784267473,1
E,19,4,Secondary care AKI (no RRT),0.25,0.25,0.1570297831562808,4322.27555068557,1.1775155784267473,1.1775155784267473,1.1775155784267473,1
E,19,5,Secondary care AKI (with RRT),0.25,0.25,0.156071509144672,4800.290166919507,1.1775155784267473,1.1775155784267473,1.1775155784267473,1
E,19,6,Post-event CKD stage 3b-4,0.25,0.25,0.17795,803.7691767052629,1.1775155784267473,1.1775155784267473,1.1775155784267473,1
