model_id,arm,cycle,state_index,state,occupancy
C,HPE,34,9,Post-GI event,0.25982459745902714
C,HPE,34,10,Stroke,0.0023339277792512585
C,HPE,34,11,Recurrent stroke,5.04110443441614e-05
C,HPE,34,12,Post-stroke,0.06959769767431986
C,HPE,34,13,Dead,0.42160958571597557
C,HPE,35,1,Well no HPE,0.0
C,HPE,35,2,Well with HPE,0.22712286655485633
C,HPE,35,3,GI discomfort,0.005475368857706311
C,HPE,35,4,Unresolved GI discomfort,0.0005709315730644382
C,HPE,35,5,Symptomatic ulcer,0.00021021324988040012
C,HPE,35,6,Unresolved ulcer,2.1871210519871634e-05
C,HPE,35,7,Serious GI event,0.001674014186647171
C,HPE,35,8,Unresolved serious GI event,0.0001751397284862168
C,HPE,35,9,Post-GI event,0.25892424488268045
C,HPE,35,10,Stroke,0.0022694804244723413
C,HPE,35,11,Recurrent stroke,4.901248336427647e-05
C,HPE,35,12,Post-stroke,0.06944539743702899
C,HPE,35,13,Dead,0.4340614594112945
C,HPE,36,1,Well no HPE,0.0
C,HPE,36,2,Well with HPE,0.21657683662362529
C,HPE,36,3,GI discomfort,0.0053014838589029055
C,HPE,36,4,Unresolved GI discomfort,0.0005527186228599433
C,HPE,36,5,Symptomatic ulcer,0.0002039833633297157
C,HPE,36,6,Unresolved ulcer,2.1220264972153963e-05
C,HPE,36,7,Serious GI event,0.0016154423587387944
C,HPE,36,8,Unresolved serious GI event,0.00016898565921990376
C,HPE,36,9,Post-GI event,0.25781570702191375
C,HPE,36,10,Stroke,0.0022071034263882665
C,HPE,36,11,Recurrent stroke,4.765908891391921e-05
C,HPE,36,12,Post-stroke,0.0692400811885797
C,HPE,36,13,Dead,0.44624877852255695
C,HPE,37,1,Well no HPE,0.0
C,HPE,37,2,Well with HPE,0.2065204920728117
C,HPE,37,3,GI discomfort,0.005133873577701927
C,HPE,37,4,Unresolved GI discomfort,0.0005351655630438266
C,HPE,37,5,Symptomatic ulcer,0.00019796368298569995
C,HPE,37,6,Unresolved ulcer,2.0591380525397176e-05
C,HPE,37,7,Serious GI event,0.0015591612133683012
C,HPE,37,8,Unresolved serious GI event,0.00016307304567710233
C,HPE,37,9,Post-GI event,0.25651424848476795
C,HPE,37,10,Stroke,0.0021467196969497844
C,HPE,37,11,Recurrent stroke,4.6349171954153634e-05
C,HPE,37,12,Post-stroke,0.06898532468780089
C,HPE,37,13,Dead,0.45817703742241456
C,HPE,38,1,Well no HPE,0.0
C,HPE,38,2,Well with HPE,0.19693109526812494
C,HPE,38,3,GI discomfort,0.0049722869500869555
C,HPE,38,4,Unresolved GI discomfort,0.0005182459132065039
C,HPE,38,5,Symptomatic ulcer,0.00019214621881317914
C,HPE,38,6,Unresolved ulcer,1.998371563262587e-05
C,HPE,38,7,Serious GI event,0.0015050739930900577
C,HPE,38,8,Unresolved serious GI event,0.00015739166822645317
C,HPE,38,9,Post-GI event,0.2550342997448241
C,HPE,38,10,Stroke,0.002088255342948318
C,HPE,38,11,Recurrent stroke,4.508111363594551e-05
C,HPE,38,12,Post-stroke,0.06868451875547359
C,HPE,38,13,Dead,0.4698516213159386
C,HPE,39,1,Well no HPE,0.0
C,HPE,39,2,Well with HPE,0.18778696435523798
C,HPE,39,3,GI discomfort,0.004816483667524907
C,HPE,39,4,Unresolved GI discomfort,0.0005019343293463175
C,HPE,39,5,Symptomatic ulcer,0.00018652331213370654
C,HPE,39,6,Unresolved ulcer,1.939646372877519e-05
C,HPE,39,7,Serious GI event,0.0014530882181063847
C,HPE,39,8,Unresolved serious GI event,0.00015193175955483237
C,HPE,39,9,Post-GI event,0.25338949867959515
C,HPE,39,10,Stroke,0.002031639525188639
C,HPE,39,11,Recurrent stroke,4.3853362201914717e-05
C,HPE,39,12,Post-stroke,0.06834087812716705
C,HPE,39,13,Dead,0.48127780820021565
C,HPE,40,1,Well no HPE,0.179067424236599
C,HPE,40,2,Well with HPE,0.0
C,HPE,40,3,GI discomfort,0.004666233697757706
C,HPE,40,4,Unresolved GI discomfort,0.0004862065531886343
C,HPE,40,5,Symptomatic ulcer,0.00018108762112739024
C,HPE,40,6,Unresolved ulcer,1.8828851698039785e-05
C,HPE,40,7,Serious GI event,0.001403115492459609
C,HPE,40,8,Unresolved serious GI event,0.00014668398416215877
C,HPE,40,9,Post-GI event,0.25159273011730543
C,HPE,40,10,Stroke,0.0019768043240607647
C,HPE,40,11,Recurrent stroke,4.266443002896146e-05
C,HPE,40,12,Post-stroke,0.06795744989318049
C,HPE,40,13,Dead,0.4924607707984331
C,No HPE,0,1,Well no HPE,1.0
C,No HPE,0,2,Well with HPE,0.0
C,No HPE,0,3,GI discomfort,0.0
C,No HPE,0,4,Unresolved GI discomfort,0.0
C,No HPE,0,5,Symptomatic ulcer,0.0
C,No HPE,0,6,Unresolved ulcer,0.0
C,No HPE,0,7,Serious GI event,0.0
C,No HPE,0,8,Unresolved serious GI event,0.0
C,No HPE,0,9,Post-GI event,0.0
C,No HPE,0,10,Stroke,0.0
C,No HPE,0,11,Recurrent stroke,0.0
C,No HPE,0,12,Post-stroke,0.0
C,No HPE,0,13,Dead,0.0
C,No HPE,1,1,Well no HPE,0.9772714244994964
C,No HPE,1,2,Well with HPE,0.0
C,No HPE,1,3,GI discomfort,0.007197486913300466
C,No HPE,1,4,Unresolved GI discomfort,0.0
C,No HPE,1,5,Symptomatic ulcer,0.00031627894446695226
C,No HPE,1,6,Unresolved ulcer,0.0
C,No HPE,1,7,Serious GI event,0.0017160259408945944
C,No HPE,1,8,Unresolved serious GI event,0.0
C,No HPE,1,9,Post-GI event,0.0
C,No HPE,1,10,Stroke,0.001990516289608002
C,No HPE,1,11,Recurrent stroke,0.0
C,No HPE,1,12,Post-stroke,0.0
C,No HPE,1,13,Dead,0.011508267412233542
C,No HPE,2,1,Well no HPE,0.955059437143275
C,No HPE,2,2,Well with HPE,0.0
C,No HPE,2,3,GI discomfort,0.00703389828857763
C,No HPE,2,4,Unresolved GI discomfort,0.0007265601931407414
C,No HPE,2,5,Symptomatic ulcer,0.0003090903745984156
C,No HPE,2,6,Unresolved ulcer,3.1927212059755445e-05
C,No HPE,2,7,Serious GI event,0.0016770231157361489
C,No HPE,2,8,Unresolved serious GI event,0.00017322659340260896
C,No HPE,2,9,Post-GI event,0.008087559822170128
C,No HPE,2,10,Stroke,0.0019452746898346643
C,No HPE,2,11,Recurrent stroke,4.180084208176808e-05
C,No HPE,2,12,Post-stroke,0.0018364672397959503
C,No HPE,2,13,Dead,0.02307773448532721
C,No HPE,3,1,Well no HPE,0.9333522966186957
C,No HPE,3,2,Well with HPE,0.0
C,No HPE,3,3,GI discomfort,0.006932237906243435
C,No HPE,3,4,Unresolved GI discomfort,0.0007100465149352816
C,No HPE,3,5,Symptomatic ulcer,0.00030462311556674586
C,No HPE,3,6,Unresolved ulcer,3.1201552009934705e-05
C,No HPE,3,7,Serious GI event,0.001652785231687431
C,No HPE,3,8,Unresolved serious GI event,0.00016928939969576272
C,No HPE,3,9,Post-GI event,0.016717945188718178
C,No HPE,3,10,Stroke,0.0019295524896611798
C,No HPE,3,11,Recurrent stroke,4.0850768486527984e-05
C,No HPE,3,12,Post-stroke,0.0036314670006733192
C,No HPE,3,13,Dead,0.03452770421362658
C,No HPE,4,1,Well no HPE,0.9121385284764293
C,No HPE,4,2,Well with HPE,0.0
C,No HPE,4,3,GI discomfort,0.00683811813212507
C,No HPE,4,4,Unresolved GI discomfort,0.0006997842681381388
C,No HPE,4,5,Symptomatic ulcer,0.000300487213248311
C,No HPE,4,6,Unresolved ulcer,3.07505984168324e-05
C,No HPE,4,7,Serious GI event,0.0016303451806135222
C,No HPE,4,8,Unresolved serious GI event,0.00016684267323027703
C,No HPE,4,9,Post-GI event,0.025017248510819046
C,No HPE,4,10,Stroke,0.0019156358708582724
C,No HPE,4,11,Recurrent stroke,4.052060228288481e-05
C,No HPE,4,12,Post-stroke,0.005372778482508744
C,No HPE,4,13,Dead,0.045848959991329694
C,No HPE,5,1,Well no HPE,0.8914069190650346
C,No HPE,5,2,Well with HPE,0.0
C,No HPE,5,3,GI discomfort,0.00674516644058965
C,No HPE,5,4,Unresolved GI discomfort,0.0006902832183848654
C,No HPE,5,5,Symptomatic ulcer,0.0002964026399466334
C,No HPE,5,6,Unresolved ulcer,3.033309408184844e-05
C,No HPE,5,7,Serious GI event,0.0016081836239693476
C,No HPE,5,8,Unresolved serious GI event,0.00016457743148149128
C,No HPE,5,9,Post-GI event,0.03300930168286479
C,No HPE,5,10,Stroke,0.0019016799986200654
C,No HPE,5,11,Recurrent stroke,4.0228353288023756e-05
C,No HPE,5,12,Post-stroke,0.007063797621013031
C,No HPE,5,13,Dead,0.05704312683072578
C,No HPE,6,1,Well no HPE,0.8711465096033937
C,No HPE,6,2,Well with HPE,0.0
C,No HPE,6,3,GI discomfort,0.00665347365127568
C,No HPE,6,4,Unresolved GI discomfort,0.0006809000823308167
C,No HPE,6,5,Symptomatic ulcer,0.0002923733865462747
C,No HPE,6,6,Unresolved ulcer,2.992077122489676e-05
C,No HPE,6,7,Serious GI event,0.001586322214987139
C,No HPE,6,8,Unresolved serious GI event,0.00016234030273507615
C,No HPE,6,9,Post-GI event,0.040703354462810155
C,No HPE,6,10,Stroke,0.001887732905949354
C,No HPE,6,11,Recurrent stroke,3.9935279971021406e-05
C,No HPE,6,12,Post-stroke,0.008705596687331747
C,No HPE,6,13,Dead,0.06811154065144427
C,No HPE,7,1,Well no HPE,0.8513465903878727
C,No HPE,7,2,Well with HPE,0.0
C,No HPE,7,3,GI discomfort,0.006563027463511311
C,No HPE,7,4,Unresolved GI discomfort,0.0006716440278890279
C,No HPE,7,5,Symptomatic ulcer,0.00028839891251919284
C,No HPE,7,6,Unresolved ulcer,2.951403271129588e-05
C,No HPE,7,7,Serious GI event,0.0015647580209388154
C,No HPE,7,8,Unresolved serious GI event,0.00016013347280627278
C,No HPE,7,9,Post-GI event,0.04810774231802034
C,No HPE,7,10,Stroke,0.0018737984268229926
C,No HPE,7,11,Recurrent stroke,3.964239102493647e-05
C,No HPE,7,12,Post-stroke,0.010299232840482325
C,No HPE,7,13,Dead,0.0790555177054008
C,No HPE,8,1,Well no HPE,0.8319966951311457
C,No HPE,8,2,Well with HPE,0.0
C,No HPE,8,3,GI discomfort,0.006473810788762069
C,No HPE,8,4,Unresolved GI discomfort,0.0006625138133512998
C,No HPE,8,5,Symptomatic ulcer,0.00028447846694444677
C,No HPE,8,6,Unresolved ulcer,2.9112823976700867e-05
C,No HPE,8,7,Serious GI event,0.0015434869675733497
C,No HPE,8,8,Unresolved serious GI event,0.00015795664564682054
C,No HPE,8,9,Post-GI event,0.05523060892917714
C,No HPE,8,10,Stroke,0.0018598789691218445
C,No HPE,8,11,Recurrent stroke,3.934976696328288e-05
C,No HPE,8,12,Post-stroke,0.011845745179939568
C,No HPE,8,13,Dead,0.08987636251739783
C,No HPE,9,1,Well no HPE,0.813086595429688
C,No HPE,9,2,Well with HPE,0.0
C,No HPE,9,3,GI discomfort,0.006385806910097027
C,No HPE,9,4,Unresolved GI discomfort,0.0006535077136920703
C,No HPE,9,5,Symptomatic ulcer,0.0002806113152304586
C,No HPE,9,6,Unresolved ulcer,2.8717069218366878e-05
C,No HPE,9,7,Serious GI event,0.0015225050692374898
C,No HPE,9,8,Unresolved serious GI event,0.0001558094099758587
C,No HPE,9,9,Post-GI event,0.06207989212492093
C,No HPE,9,10,Stroke,0.0018459769216284062
C,No HPE,9,11,Recurrent stroke,3.905745835155877e-05
C,No HPE,9,12,Post-stroke,0.013346152939269268
C,No HPE,9,13,Dead,0.1005753676386906
C,No HPE,10,1,Well no HPE,0.7946062953570169
C,No HPE,10,2,Well with HPE,0.0
C,No HPE,10,3,GI discomfort,0.006298999341133433
C,No HPE,10,4,Unresolved GI discomfort,0.0006446240413978074
C,No HPE,10,5,Symptomatic ulcer,0.0002767967329166218
C,No HPE,10,6,Unresolved ulcer,2.8326694281939048e-05
C,No HPE,10,7,Serious GI event,0.001501808395245315
C,No HPE,10,8,Unresolved serious GI event,0.00015369136345615045
C,No HPE,10,9,Post-GI event,0.06866332837248017
C,No HPE,10,10,Stroke,0.0018320946028273582
C,No HPE,10,11,Recurrent stroke,3.8765515354196566e-05
C,No HPE,10,12,Post-stroke,0.01480145586397747
C,No HPE,10,13,Dead,0.11115381371991263
C,No HPE,11,1,Well no HPE,0.7765460261798195
C,No HPE,11,2,Well with HPE,0.0
C,No HPE,11,3,GI discomfort,0.006213371819442873
C,No HPE,11,4,Unresolved GI discomfort,0.0006358611322279808
C,No HPE,11,5,Symptomatic ulcer,0.0002730340053835484
C,No HPE,11,6,Unresolved ulcer,2.7941626035747323e-05
C,No HPE,11,7,Serious GI event,0.0014813930683061326
C,No HPE,11,8,Unresolved serious GI event,0.00015160210929921167
C,No HPE,11,9,Post-GI event,0.07498845766039502
C,No HPE,11,10,Stroke,0.0018182342616317666
C,No HPE,11,11,Recurrent stroke,3.847398665937455e-05
C,No HPE,11,12,Post-stroke,0.016212634561944127
C,No HPE,11,13,Dead,0.1216129695888547
C,No HPE,12,1,Well no HPE,0.7588962411941754
C,No HPE,12,2,Well with HPE,0.0
C,No HPE,12,3,GI discomfort,0.006128908303664011
C,No HPE,12,4,Unresolved GI discomfort,0.0006272173445494385
C,No HPE,12,5,Symptomatic ulcer,0.00026932242772619404
C,No HPE,12,6,Unresolved ulcer,2.7561792341556945e-05
C,No HPE,12,7,Serious GI event,0.001461255263836097
C,No HPE,12,8,Unresolved serious GI event,0.0001495412561066128
C,No HPE,12,9,Post-GI event,0.08106262824501136
C,No HPE,12,10,Stroke,0.0018043980789493597
C,No HPE,12,11,Recurrent stroke,3.818291949426713e-05
C,No HPE,12,12,Post-stroke,0.017580650846037653
C,No HPE,12,13,Dead,0.13195409232810798
C,No HPE,13,1,Well no HPE,0.7416476106791452
C,No HPE,13,2,Well with HPE,0.0
C,No HPE,13,3,GI discomfort,0.006045592970499202
C,No HPE,13,4,Unresolved GI discomfort,0.0006186910590449477
C,No HPE,13,5,Symptomatic ulcer,0.00026566130462188055
C,No HPE,13,6,Unresolved ulcer,2.7187122041760923e-05
C,No HPE,13,7,Serious GI event,0.00144139120924214
C,No HPE,13,8,Unresolved serious GI event,0.00014750841780048933
C,No HPE,13,9,Post-GI event,0.08689300128501522
C,No HPE,13,10,Stroke,0.0017905881691639219
C,No HPE,13,11,Recurrent stroke,3.789235965793659e-05
C,No HPE,13,12,Post-stroke,0.018906448070881144
C,No HPE,13,13,Dead,0.14217842735288605
C,No HPE,14,1,Well no HPE,0.7247910169650562
C,No HPE,14,2,Well with HPE,0.0
C,No HPE,14,3,GI discomfort,0.005963410211750004
C,No HPE,14,4,Unresolved GI discomfort,0.0006102806784100143
C,No HPE,14,5,Symptomatic ulcer,0.00026204995020002737
C,No HPE,14,6,Unresolved ulcer,2.6817544946057352e-05
C,No HPE,14,7,Serious GI event,0.0014217971832151816
C,No HPE,14,8,Unresolved serious GI event,0.0001455032135512571
C,No HPE,14,9,Post-GI event,0.09248655536689093
C,No HPE,14,10,Stroke,0.0017768065815879865
C,No HPE,14,11,Recurrent stroke,3.760235155244239e-05
C,No HPE,14,12,Post-stroke,0.020190951463833335
C,No HPE,14,13,Dead,0.15228720848900648
C,No HPE,15,1,Well no HPE,0.7083175496138792
C,No HPE,15,2,Well with HPE,0.0
C,No HPE,15,3,GI discomfort,0.005882344631393165
C,No HPE,15,4,Unresolved GI discomfort,0.0006019846270536284
C,No HPE,15,5,Symptomatic ulcer,0.0002584876879136615
C,No HPE,15,6,Unresolved ulcer,2.6452991818299304e-05
C,No HPE,15,7,Serious GI event,0.0014024695150329795
C,No HPE,15,8,Unresolved serious GI event,0.00014352526770626444
C,No HPE,15,9,Post-GI event,0.09785009092381095
C,No HPE,15,10,Stroke,0.0017630553018876743
C,No HPE,15,11,Recurrent stroke,3.731293821334775e-05
C,No HPE,15,12,Post-stroke,0.021435068450279558
C,No HPE,15,13,Dead,0.16228165805101125
C,No HPE,16,1,Well no HPE,0.6922185007091485
C,No HPE,16,2,Well with HPE,0.0
C,No HPE,16,3,GI discomfort,0.005802381042696339
C,No HPE,16,4,Unresolved GI discomfort,0.0005938013508030957
C,No HPE,16,5,Symptomatic ulcer,0.000254973850412674
C,No HPE,16,6,Unresolved ulcer,2.6093394363524196e-05
C,No HPE,16,7,Serious GI event,0.0013834045838724649
C,No HPE,16,8,Unresolved serious GI event,0.00014157420971941756
C,No HPE,16,9,Post-GI event,0.10299023455043001
C,No HPE,16,10,Stroke,0.0017493362534801305
C,No HPE,16,11,Recurrent stroke,3.7024161339641195e-05
C,No HPE,16,12,Post-stroke,0.02263968897332777
C,No HPE,16,13,Dead,0.17216298692040644
C,No HPE,17,1,Well no HPE,0.6764853602529353
C,No HPE,17,2,Well with HPE,0.0
C,No HPE,17,3,GI discomfort,0.005723504465373031
C,No HPE,17,4,Unresolved GI discomfort,0.0005857293166128799
C,No HPE,17,5,Symptomatic ulcer,0.00025150777941879956
C,No HPE,17,6,Unresolved ulcer,2.5738685215159532e-05
C,No HPE,17,7,Serious GI event,0.0013645988181314186
C,No HPE,17,8,Unresolved serious GI event,0.00013964967408176308
C,No HPE,17,9,Post-GI event,0.10791344321599945
C,No HPE,17,10,Stroke,0.0017356512989040501
C,No HPE,17,11,Recurrent stroke,3.6736061323082776e-05
C,No HPE,17,12,Post-stroke,0.02380568580800316
C,No HPE,17,13,Dead,0.18193239462400196
C,No HPE,18,1,Well no HPE,0.6611098116674411
C,No HPE,18,2,Well with HPE,0.0
C,No HPE,18,3,GI discomfort,0.0056457001227762016
C,No HPE,18,4,Unresolved GI discomfort,0.000577767012277404
C,No HPE,18,5,Symptomatic ulcer,0.000248088825602295
C,No HPE,18,6,Unresolved ulcer,2.538879792240249e-05
C,No HPE,18,7,Serious GI event,0.0013460486947593727
C,No HPE,18,8,Unresolved serious GI event,0.00013775130025301392
C,No HPE,18,9,Post-GI event,0.1126260083781615
C,No HPE,18,10,Stroke,0.0017220022411637724
C,No HPE,18,11,Recurrent stroke,3.6448677276985086e-05
C,No HPE,18,12,Post-stroke,0.024933914870033318
C,No HPE,18,13,Dead,0.19159106941233267
C,No HPE,19,1,Well no HPE,0.646083727398834
C,No HPE,19,2,Well with HPE,0.0
C,No HPE,19,3,GI discomfort,0.005568953439130029
C,No HPE,19,4,Unresolved GI discomfort,0.0005699129461477556
C,No HPE,19,5,Symptomatic ulcer,0.0002447163484602949
C,No HPE,19,6,Unresolved ulcer,2.5043666937771114e-05
C,No HPE,19,7,Serious GI event,0.0013277507385976058
C,No HPE,19,8,Unresolved serious GI event,0.00013587873259400613
C,No HPE,19,9,Post-GI event,0.11713405999972964
C,No HPE,19,10,Stroke,0.0017083908250474257
C,No HPE,19,11,Recurrent stroke,3.616204706443925e-05
C,No HPE,19,12,Post-stroke,0.02602521551931441
C,No HPE,19,13,Dead,0.20114018833814268
C,No HPE,20,1,Well no HPE,0.6313991646210029
C,No HPE,20,2,Well with HPE,0.0
C,No HPE,20,3,GI discomfort,0.005493250036799299
C,No HPE,20,4,Unresolved GI discomfort,0.0005621656468522429
C,No HPE,20,5,Symptomatic ulcer,0.0002413897161968205
C,No HPE,20,6,Unresolved ulcer,2.4703227604824735e-05
C,No HPE,20,7,Serious GI event,0.0013097015217281107
C,No HPE,20,8,Unresolved serious GI event,0.00013403162030007382
C,No HPE,20,9,Post-GI event,0.12144357047070778
C,No HPE,20,10,Stroke,0.0016948187384195834
C,No HPE,20,11,Recurrent stroke,3.587620732599597e-05
C,No HPE,20,12,Post-stroke,0.027080410858147365
C,No HPE,20,13,Dead,0.21058091733491513
C,No HPE,21,1,Well no HPE,0.6115493696862229
C,No HPE,21,2,Well with HPE,0.0
C,No HPE,21,3,GI discomfort,0.005418575733595917
C,No HPE,21,4,Unresolved GI discomfort,0.0005545236630207496
C,No HPE,21,5,Symptomatic ulcer,0.0002381083056044196
C,No HPE,21,6,Unresolved ulcer,2.436741614605129e-05
C,No HPE,21,7,Serious GI event,0.0012918976628314126
C,No HPE,21,8,Unresolved serious GI event,0.00013220961733532985
C,No HPE,21,9,Post-GI event,0.12436843912674111
C,No HPE,21,10,Stroke,0.001681287613488894
C,No HPE,21,11,Recurrent stroke,3.559119350681128e-05
C,No HPE,21,12,Post-stroke,0.027727682967474573
C,No HPE,21,13,Dead,0.22697794701403198
C,No HPE,22,1,Well no HPE,0.5923236084547331
C,No HPE,22,2,Well with HPE,0.0
C,No HPE,22,3,GI discomfort,0.0052967587981960626
C,No HPE,22,4,Unresolved GI discomfort,0.0005469855630128372
C,No HPE,22,5,Symptomatic ulcer,0.00023275530778579665
C,No HPE,22,6,Unresolved ulcer,2.403616965091934e-05
C,No HPE,22,7,Serious GI event,0.0012628540502893548
C,No HPE,22,8,Unresolved serious GI event,0.0001304123823678398
C,No HPE,22,9,Post-GI event,0.1271096960884854
C,No HPE,22,10,Stroke,0.0016519661424624433
C,No HPE,22,11,Recurrent stroke,3.530703988326681e-05
C,No HPE,22,12,Post-stroke,0.028341868981350958
C,No HPE,22,13,Dead,0.24304375102178216
C,No HPE,23,1,Well no HPE,0.5737022626854322
C,No HPE,23,2,Well with HPE,0.0
C,No HPE,23,3,GI discomfort,0.0051781117944423236
C,No HPE,23,4,Unresolved GI discomfort,0.0005346885853068583
C,No HPE,23,5,Symptomatic ulcer,0.00022754160617530054
C,No HPE,23,6,Unresolved ulcer,2.349580394052207e-05
C,No HPE,23,7,Serious GI event,0.0012345662133396837
C,No HPE,23,8,Unresolved serious GI event,0.00012748053504498224
C,No HPE,23,9,Post-GI event,0.12962131417372835
C,No HPE,23,10,Stroke,0.0016232980696478754
C,No HPE,23,11,Recurrent stroke,3.4691288991711336e-05
C,No HPE,23,12,Post-stroke,0.028910151958502738
C,No HPE,23,13,Dead,0.25878239728544755
C,No HPE,24,1,Well no HPE,0.5556663308913813
C,No HPE,24,2,Well with HPE,0.0
C,No HPE,24,3,GI discomfort,0.005062162240259483
C,No HPE,24,4,Unresolved GI discomfort,0.0005227116007008026
C,No HPE,24,5,Symptomatic ulcer,0.00022244643850773666
C,No HPE,24,6,Unresolved ulcer,2.2969499677001957e-05
C,No HPE,24,7,Serious GI event,0.0012069215027330925
C,No HPE,24,8,Unresolved serious GI event,0.00012462498052640344
C,No HPE,24,9,Post-GI event,0.1319081464680525
C,No HPE,24,10,Stroke,0.0015950662364918025
C,No HPE,24,11,Recurrent stroke,3.408925946260541e-05
C,No HPE,24,12,Post-stroke,0.02943429218607752
C,No HPE,24,13,Dead,0.2742002386961299
C,No HPE,25,1,Well no HPE,0.5381974089504151
C,No HPE,25,2,Well with HPE,0.0
C,No HPE,25,3,GI discomfort,0.004948808302713932
C,No HPE,25,4,Unresolved GI discomfort,0.0005110069138432288
C,No HPE,25,5,Symptomatic ulcer,0.00021746532994165808
C,No HPE,25,6,Unresolved ulcer,2.2455160985008125e-05
C,No HPE,25,7,Serious GI event,0.0011798956394458312
C,No HPE,25,8,Unresolved serious GI event,0.00012183434727905039
C,No HPE,25,9,Post-GI event,0.13398062486316625
C,No HPE,25,10,Stroke,0.0015672543590012965
C,No HPE,25,11,Recurrent stroke,3.349639096632788e-05
C,No HPE,25,12,Post-stroke,0.029916113001873194
C,No HPE,25,13,Dead,0.28930363674036924
C,No HPE,26,1,Well no HPE,0.5212776713253136
C,No HPE,26,2,Well with HPE,0.0
C,No HPE,26,3,GI discomfort,0.004837992601781291
C,No HPE,26,4,Unresolved GI discomfort,0.0004995642450689145
C,No HPE,26,5,Symptomatic ulcer,0.00021259575902843087
C,No HPE,26,6,Unresolved ulcer,2.1952336145530162e-05
C,No HPE,26,7,Serious GI event,0.0011534749429236294
C,No HPE,26,8,Unresolved serious GI event,0.00011910618442355398
C,No HPE,26,9,Post-GI event,0.13584868241623543
C,No HPE,26,10,Stroke,0.0015398588724256225
C,No HPE,26,11,Recurrent stroke,3.291234153902726e-05
C,No HPE,26,12,Post-stroke,0.030357360359660177
C,No HPE,26,13,Dead,0.304098828615455
C,No HPE,27,1,Well no HPE,0.5048898528743688
C,No HPE,27,2,Well with HPE,0.0
C,No HPE,27,3,GI discomfort,0.004729658331439651
C,No HPE,27,4,Unresolved GI discomfort,0.0004883778020725595
C,No HPE,27,5,Symptomatic ulcer,0.00020783522954279421
C,No HPE,27,6,Unresolved ulcer,2.146077062747568e-05
C,No HPE,27,7,Serious GI event,0.0011276458694659756
C,No HPE,27,8,Unresolved serious GI event,0.0001164391109575904
C,No HPE,27,9,Post-GI event,0.13752186405349687
C,No HPE,27,10,Stroke,0.0015128758485617488
C,No HPE,27,11,Recurrent stroke,3.23370363209381e-05
C,No HPE,27,12,Post-stroke,0.030759720316433762
C,No HPE,27,13,Dead,0.31859193275671194
C,No HPE,28,1,Well no HPE,0.4890172312337888
C,No HPE,28,2,Well with HPE,0.0
C,No HPE,28,3,GI discomfort,0.004623749925539197
C,No HPE,28,4,Unresolved GI discomfort,0.0004774418504923309
C,No HPE,28,5,Symptomatic ulcer,0.0002031812997431479
C,No HPE,28,6,Unresolved ulcer,2.0980212445960308e-05
C,No HPE,28,7,Serious GI event,0.0011023951709828526
C,No HPE,28,8,Unresolved serious GI event,0.00011383175969372629
C,No HPE,28,9,Post-GI event,0.13900934492819422
C,No HPE,28,10,Stroke,0.0014863012979114255
C,No HPE,28,11,Recurrent stroke,3.177039281979675e-05
C,No HPE,28,12,Post-stroke,0.031124820889987602
C,No HPE,28,13,Dead,0.33278895103840106
C,No HPE,29,1,Well no HPE,0.4736436097539581
C,No HPE,29,2,Well with HPE,0.0
C,No HPE,29,3,GI discomfort,0.004520213063130771
C,No HPE,29,4,Unresolved GI discomfort,0.0004667507811269854
C,No HPE,29,5,Symptomatic ulcer,0.00019863158260570598
C,No HPE,29,6,Unresolved ulcer,2.0510415116027556e-05
C,No HPE,29,7,Serious GI event,0.0010777098962651776
C,No HPE,29,8,Unresolved serious GI event,0.00011128279328533533
C,No HPE,29,9,Post-GI event,0.14031994348246307
C,No HPE,29,10,Stroke,0.0014601311836899707
C,No HPE,29,11,Recurrent stroke,3.1212327256139964e-05
C,No HPE,29,12,Post-stroke,0.03145423387477114
C,No HPE,29,13,Dead,0.3466957708463317
C,No HPE,30,1,Well no HPE,0.4587533009721458
C,No HPE,30,2,Well with HPE,0.0
C,No HPE,30,3,GI discomfort,0.004418994639662595
C,No HPE,30,4,Unresolved GI discomfort,0.0004562991104737689
C,No HPE,30,5,Symptomatic ulcer,0.00019418374455879473
C,No HPE,30,6,Unresolved ulcer,2.0051137676285786e-05
C,No HPE,30,7,Serious GI event,0.001053577384117518
C,No HPE,30,8,Unresolved serious GI event,0.00010879090435484446
C,No HPE,30,9,Post-GI event,0.14146213418718914
C,No HPE,30,10,Stroke,0.0014343614261141408
C,No HPE,30,11,Recurrent stroke,3.0662754857489415e-05
C,No HPE,30,12,Post-stroke,0.03174947661706765
C,No HPE,30,13,Dead,0.36031816712178205
C,No HPE,31,1,Well no HPE,0.44433111060479474
C,No HPE,31,2,Well with HPE,0.0
C,No HPE,31,3,GI discomfort,0.004320042739720258
C,No HPE,31,4,Unresolved GI discomfort,0.00044608147782082997
C,No HPE,31,5,Symptomatic ulcer,0.00018983550428496688
C,No HPE,31,6,Unresolved ulcer,1.9602144561140168e-05
C,No HPE,31,7,Serious GI event,0.001029985256858756
C,No HPE,31,8,Unresolved serious GI event,0.00010635481480050658
C,No HPE,31,9,Post-GI event,0.14244405985028885
C,No HPE,31,10,Stroke,0.0014089879068422974
C,No HPE,31,11,Recurrent stroke,3.0121589948396983e-05
C,No HPE,31,12,Post-stroke,0.032012013736809765
C,No HPE,31,13,Dead,0.37366180437326957
